ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,from_client,retain,qos,status,topic,payload,payload_len
1776869613.244662,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869613.289307,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869618.250494,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869618.255089,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869619.622731,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][dht:048]: Temperature 23.9\xc2\xb0C Humidity 37.0%\x1b[0m,59
1776869619.669182,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][sensor:124]: 'Temperature' >> 23.9 \xc2\xb0C\x1b[0m,53
1776869623.258889,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869623.305583,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869626.213022,CqWdvt42QDdE3aI087,192.168.8.215,53899,192.168.8.236,1883,T,T,at most once,ok,iot/pir/binary_sensor/motion/state,OFF,3
1776869626.260033,CqWdvt42QDdE3aI087,192.168.8.215,53899,192.168.8.236,1883,T,T,at most once,ok,iot/pir/debug,\x1b[0;36m[D][binary_sensor:048]: 'Motion' >> OFF\x1b[0m,50
1776869628.264923,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869628.309559,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869629.628145,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][dht:048]: Temperature 23.8\xc2\xb0C Humidity 37.0%\x1b[0m,59
1776869629.674902,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][sensor:124]: 'Temperature' >> 23.8 \xc2\xb0C\x1b[0m,53
1776869630.750216,CqWdvt42QDdE3aI087,192.168.8.215,53899,192.168.8.236,1883,T,T,at most once,ok,iot/pir/binary_sensor/motion/state,ON,2
1776869630.753133,CqWdvt42QDdE3aI087,192.168.8.215,53899,192.168.8.236,1883,T,T,at most once,ok,iot/pir/debug,\x1b[0;36m[D][binary_sensor:048]: 'Motion' >> ON\x1b[0m,49
1776869633.263688,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869633.268305,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869638.264661,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869638.309846,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869639.631087,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][dht:048]: Temperature 23.8\xc2\xb0C Humidity 37.0%\x1b[0m,59
1776869639.676826,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][sensor:124]: 'Temperature' >> 23.8 \xc2\xb0C\x1b[0m,53
1776869643.268752,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869643.271765,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869648.270287,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869648.317064,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869649.635619,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][dht:048]: Temperature 23.8\xc2\xb0C Humidity 37.0%\x1b[0m,59
1776869649.682192,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][sensor:124]: 'Temperature' >> 23.8 \xc2\xb0C\x1b[0m,53
1776869653.271151,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869653.315620,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869658.274271,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869658.280341,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869659.642219,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][dht:048]: Temperature 23.8\xc2\xb0C Humidity 37.0%\x1b[0m,59
1776869659.690083,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][sensor:124]: 'Temperature' >> 23.8 \xc2\xb0C\x1b[0m,53
1776869663.282771,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869663.328777,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869668.282804,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869668.330223,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869669.646164,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][dht:048]: Temperature 23.8\xc2\xb0C Humidity 37.0%\x1b[0m,59
1776869669.693528,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][sensor:124]: 'Temperature' >> 23.8 \xc2\xb0C\x1b[0m,53
1776869673.282619,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869673.285781,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869678.283492,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869678.328523,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869679.650573,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][dht:048]: Temperature 23.8\xc2\xb0C Humidity 37.0%\x1b[0m,59
1776869679.697978,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][sensor:124]: 'Temperature' >> 23.8 \xc2\xb0C\x1b[0m,53
1776869683.290308,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.52 V\x1b[0m,50
1776869683.294950,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.52,4
1776869688.297304,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.51 V\x1b[0m,50
1776869688.344720,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.51,4
1776869689.657142,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][dht:048]: Temperature 23.8\xc2\xb0C Humidity 37.0%\x1b[0m,59
1776869689.705517,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][sensor:124]: 'Temperature' >> 23.8 \xc2\xb0C\x1b[0m,53
1776869693.300919,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.51 V\x1b[0m,50
1776869693.346783,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.51,4
1776869698.299918,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.51 V\x1b[0m,50
1776869698.304534,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.51,4
1776869699.661720,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][dht:048]: Temperature 23.8\xc2\xb0C Humidity 37.0%\x1b[0m,59
1776869699.709179,CMZoTF9ecYOBzeNBj,192.168.8.167,61974,192.168.8.236,1883,T,T,at most once,ok,iot/dht11/debug,\x1b[0;36m[D][sensor:124]: 'Temperature' >> 23.8 \xc2\xb0C\x1b[0m,53
1776869703.303526,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.51 V\x1b[0m,50
1776869703.349603,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.51,4
1776869708.300794,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/debug,\x1b[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.51 V\x1b[0m,50
1776869708.346622,ClKQNY2pfemJeRukQl,192.168.8.203,65061,192.168.8.236,1883,T,T,at most once,ok,iot/mq/sensor/gas_sensor/state,0.51,4
1776869708.549485,CLj0M71Q13ugr0nH74,192.168.8.140,51535,192.168.8.236,1883,T,F,at most once,ok,shellyazplug-node/rpc,"{""id"": 1, ""src"": ""attacker"", ""method"": ""Switch.Set"", ""params"": {""id"": 0, ""on"": true}}",85
1776869708.550414,CILvp53P8fVOMxF8cb,192.168.8.179,59203,192.168.8.236,1883,F,F,at most once,ok,shellyazplug-node/rpc,"{""id"": 1, ""src"": ""attacker"", ""method"": ""Switch.Set"", ""params"": {""id"": 0, ""on"": true}}",85
1776869708.581442,CILvp53P8fVOMxF8cb,192.168.8.179,59203,192.168.8.236,1883,T,F,at least once,ok,attacker/rpc,"{""id"":1,""src"":""shellyazplug-e4b323337220"",""dst"":""attacker"",""result"":{""was_on"":true}}",84
1776869708.593569,CILvp53P8fVOMxF8cb,192.168.8.179,59203,192.168.8.236,1883,T,F,at most once,ok,shellyazplug-node/debug/log,shellyazplug-e4b323337220 6302 35429.100 1|shos_rpc_inst.c:230     Switch.Set via MQTT \x0a,88
1776869709.048215,CLj0M71Q13ugr0nH74,192.168.8.140,51535,192.168.8.236,1883,T,F,at most once,ok,shellyazplug-node/rpc,"{""id"": 1, ""src"": ""attacker"", ""method"": ""Switch.Set"", ""params"": {""id"": 0, ""on"": false}}",86
1776869709.048220,CILvp53P8fVOMxF8cb,192.168.8.179,59203,192.168.8.236,1883,F,F,at most once,ok,shellyazplug-node/rpc,"{""id"": 1, ""src"": ""attacker"", ""method"": ""Switch.Set"", ""params"": {""id"": 0, ""on"": false}}",86
1776869709.068237,CILvp53P8fVOMxF8cb,192.168.8.179,59203,192.168.8.236,1883,T,F,at least once,ok,attacker/rpc,"{""id"":1,""src"":""shellyazplug-e4b323337220"",""dst"":""attacker"",""result"":{""was_on"":true}}",84
1776869709.094592,CILvp53P8fVOMxF8cb,192.168.8.179,59203,192.168.8.236,1883,T,F,at most once,ok,shellyazplug-node/debug/log,shellyazplug-e4b323337220 6303 35429.593 1|shos_rpc_inst.c:230     Switch.Set via MQTT \x0a,88
1776869709.143351,CILvp53P8fVOMxF8cb,192.168.8.179,59203,192.168.8.236,1883,T,F,at least once,ok,shellyazplug-node/status/switch:0,"{""id"":0, ""source"":""MQTT"", ""output"":false, ""apower"":0.0, ""voltage"":233.1, ""freq"":50.0, ""current"":0.00",200
