timestamp,topic,payload_size_bytes,payload_preview
2026-04-21T22:28:23,shellyazplug-e4b323337220/online,5,false
2026-04-21T22:28:23,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:28:23,iot/dht11/status,6,online
2026-04-21T22:28:23,iot/dht11/sensor/temperature/state,4,24.5
2026-04-21T22:28:23,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:28:23,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.54 V[0m
2026-04-21T22:28:23,iot/mq/status,6,online
2026-04-21T22:28:23,iot/mq/sensor/gas_sensor/state,4,0.54
2026-04-21T22:28:23,iot/pir/debug,49,[0;36m[D][binary_sensor:048]: 'Motion' >> ON[0m
2026-04-21T22:28:23,iot/pir/status,6,online
2026-04-21T22:28:23,iot/pir/binary_sensor/motion/state,2,ON
2026-04-21T22:28:23,homeassistant/sensor/dht11_node/temperature/config,380,"{""sug_dsp_prc"":1,""unit_of_meas"":""°C"",""stat_cla"":""measurement"",""name"":""Temperature"",""dev_cla"":""temperature"",""stat_t"":""iot"
2026-04-21T22:28:23,homeassistant/sensor/dht11_node/humidity/config,366,"{""sug_dsp_prc"":0,""unit_of_meas"":""%"",""stat_cla"":""measurement"",""name"":""Humidity"",""dev_cla"":""humidity"",""stat_t"":""iot/dht11/"
2026-04-21T22:28:23,homeassistant/sensor/mq_node/gas_sensor/config,362,"{""sug_dsp_prc"":2,""unit_of_meas"":""V"",""stat_cla"":""measurement"",""name"":""Gas Sensor"",""dev_cla"":""voltage"",""stat_t"":""iot/mq/se"
2026-04-21T22:28:23,homeassistant/binary_sensor/pir_node/motion/config,306,"{""name"":""Motion"",""dev_cla"":""motion"",""stat_t"":""iot/pir/binary_sensor/motion/state"",""avty_t"":""iot/pir/status"",""uniq_id"":""E"
2026-04-21T22:28:23,esphome/discover/dht11_node,149,"{""ip"":""192.168.8.167"",""name"":""dht11_node"",""version"":""2026.3.2"",""mac"":""348518b90f38"",""platform"":""ESP32"",""board"":""esp32-s3"
2026-04-21T22:28:23,esphome/discover/mq_node,146,"{""ip"":""192.168.8.203"",""name"":""mq_node"",""version"":""2026.3.2"",""mac"":""348518b91934"",""platform"":""ESP32"",""board"":""esp32-s3-de"
2026-04-21T22:28:23,esphome/discover/pir_node,147,"{""ip"":""192.168.8.215"",""name"":""pir_node"",""version"":""2026.3.2"",""mac"":""348518b90f68"",""platform"":""ESP32"",""board"":""esp32-s3-d"
2026-04-21T22:28:23,shellyazplug-node/online,4,true
2026-04-21T22:28:24,iot/dht11/debug,59,[0;36m[D][dht:048]: Temperature 24.5°C Humidity 37.0%[0m
2026-04-21T22:28:24,iot/dht11/debug,53,[0;36m[D][sensor:124]: 'Temperature' >> 24.5 °C[0m
2026-04-21T22:28:24,iot/dht11/sensor/temperature/state,4,24.5
2026-04-21T22:28:24,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:28:24,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:28:28,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:28:28,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:28:33,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:28:33,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:28:34,iot/dht11/debug,59,[0;36m[D][dht:048]: Temperature 24.6°C Humidity 37.0%[0m
2026-04-21T22:28:34,iot/dht11/debug,53,[0;36m[D][sensor:124]: 'Temperature' >> 24.6 °C[0m
2026-04-21T22:28:34,iot/dht11/sensor/temperature/state,4,24.6
2026-04-21T22:28:34,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:28:34,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:28:38,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:28:38,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:28:40,shellyazplug-node/debug/log,104,"shellyazplug-e4b323337220 304 26299.543 1|shos_rpc_inst.c:230     kvs.get via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:40,shellyazplug-node/debug/log,109,"shellyazplug-e4b323337220 305 26299.580 1|shos_rpc_inst.c:230     webhook.list via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:40,shellyazplug-node/debug/log,118,"shellyazplug-e4b323337220 306 26299.581 1|shos_rpc_inst.c:230     webhook.listsupported via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:41,shellyazplug-node/debug/log,110,"shellyazplug-e4b323337220 307 26300.762 1|shos_rpc_inst.c:230     schedule.list via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:43,shellyazplug-node/debug/log,110,"shellyazplug-e4b323337220 308 26302.056 1|shos_rpc_inst.c:230     schedule.list via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:43,shellyazplug-node/debug/log,104,"shellyazplug-e4b323337220 309 26302.077 1|shos_rpc_inst.c:230     kvs.get via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:43,shellyazplug-node/debug/log,109,"shellyazplug-e4b323337220 310 26302.211 1|shos_rpc_inst.c:230     webhook.list via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:43,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.54 V[0m
2026-04-21T22:28:43,iot/mq/sensor/gas_sensor/state,4,0.54
2026-04-21T22:28:44,iot/dht11/debug,59,[0;36m[D][dht:048]: Temperature 24.6°C Humidity 37.0%[0m
2026-04-21T22:28:44,iot/dht11/debug,53,[0;36m[D][sensor:124]: 'Temperature' >> 24.6 °C[0m
2026-04-21T22:28:44,iot/dht11/sensor/temperature/state,4,24.6
2026-04-21T22:28:44,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:28:44,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:28:44,shellyazplug-node/debug/log,110,"shellyazplug-e4b323337220 311 26303.828 1|shos_rpc_inst.c:230     switch.toggle via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:44,shellyazplug-node/events/rpc,168,"{""src"":""shellyazplug-e4b323337220"",""dst"":""shellyazplug-node/events"",""method"":""NotifyStatus"",""params"":{""ts"":26303.82,""swi"
2026-04-21T22:28:44,shellyazplug-node/status/switch:0,200,"{""id"":0, ""source"":""WS_in"", ""output"":true, ""apower"":0.0, ""voltage"":229.8, ""freq"":50.0, ""current"":0.000, ""aenergy"":{""total"
2026-04-21T22:28:44,shellyazplug-node/debug/log,133,"shellyazplug-e4b323337220 312 26303.846 1|shelly_notification:163 Status change of switch:0: {""id"":0,""output"":true,""sour"
2026-04-21T22:28:48,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:28:48,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:28:53,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:28:53,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:28:54,iot/dht11/debug,59,[0;36m[D][dht:048]: Temperature 24.6°C Humidity 37.0%[0m
2026-04-21T22:28:54,iot/dht11/debug,53,[0;36m[D][sensor:124]: 'Temperature' >> 24.6 °C[0m
2026-04-21T22:28:54,iot/dht11/sensor/temperature/state,4,24.6
2026-04-21T22:28:54,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:28:54,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:28:56,shellyazplug-node/debug/log,110,"shellyazplug-e4b323337220 313 26315.242 1|shos_rpc_inst.c:230     switch.toggle via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:56,shellyazplug-node/events/rpc,192,"{""src"":""shellyazplug-e4b323337220"",""dst"":""shellyazplug-node/events"",""method"":""NotifyStatus"",""params"":{""ts"":26315.24,""swi"
2026-04-21T22:28:56,shellyazplug-node/status/switch:0,201,"{""id"":0, ""source"":""WS_in"", ""output"":false, ""apower"":0.0, ""voltage"":229.9, ""freq"":50.0, ""current"":0.000, ""aenergy"":{""tota"
2026-04-21T22:28:56,shellyazplug-node/debug/log,157,"shellyazplug-e4b323337220 314 26315.262 1|shelly_notification:163 Status change of switch:0: {""id"":0,""apower"":0,""current"
2026-04-21T22:28:57,shellyazplug-node/debug/log,110,"shellyazplug-e4b323337220 315 26316.179 1|shos_rpc_inst.c:230     switch.toggle via WS_in 192.168.8.140:59984
"
2026-04-21T22:28:57,shellyazplug-node/events/rpc,168,"{""src"":""shellyazplug-e4b323337220"",""dst"":""shellyazplug-node/events"",""method"":""NotifyStatus"",""params"":{""ts"":26316.18,""swi"
2026-04-21T22:28:57,shellyazplug-node/status/switch:0,200,"{""id"":0, ""source"":""WS_in"", ""output"":true, ""apower"":0.0, ""voltage"":229.8, ""freq"":50.0, ""current"":0.000, ""aenergy"":{""total"
2026-04-21T22:28:57,shellyazplug-node/debug/log,133,"shellyazplug-e4b323337220 316 26316.197 1|shelly_notification:163 Status change of switch:0: {""id"":0,""output"":true,""sour"
2026-04-21T22:28:58,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:28:58,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:29:03,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.54 V[0m
2026-04-21T22:29:03,iot/mq/sensor/gas_sensor/state,4,0.54
2026-04-21T22:29:04,iot/dht11/debug,59,[0;36m[D][dht:048]: Temperature 24.6°C Humidity 37.0%[0m
2026-04-21T22:29:04,iot/dht11/debug,53,[0;36m[D][sensor:124]: 'Temperature' >> 24.6 °C[0m
2026-04-21T22:29:04,iot/dht11/sensor/temperature/state,4,24.6
2026-04-21T22:29:04,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:29:04,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:29:08,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:29:08,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:29:13,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:29:13,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:29:14,iot/dht11/debug,59,[0;36m[D][dht:048]: Temperature 24.6°C Humidity 37.0%[0m
2026-04-21T22:29:14,iot/dht11/debug,53,[0;36m[D][sensor:124]: 'Temperature' >> 24.6 °C[0m
2026-04-21T22:29:14,iot/dht11/sensor/temperature/state,4,24.6
2026-04-21T22:29:14,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:29:14,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:29:18,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:29:18,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:29:23,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:29:23,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:29:24,iot/dht11/debug,59,[0;36m[D][dht:048]: Temperature 24.6°C Humidity 37.0%[0m
2026-04-21T22:29:24,iot/dht11/debug,53,[0;36m[D][sensor:124]: 'Temperature' >> 24.6 °C[0m
2026-04-21T22:29:24,iot/dht11/sensor/temperature/state,4,24.6
2026-04-21T22:29:24,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:29:24,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:29:28,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:29:28,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:29:33,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:29:33,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:29:34,iot/dht11/debug,59,[0;36m[D][dht:048]: Temperature 24.7°C Humidity 37.0%[0m
2026-04-21T22:29:34,iot/dht11/debug,53,[0;36m[D][sensor:124]: 'Temperature' >> 24.7 °C[0m
2026-04-21T22:29:34,iot/dht11/sensor/temperature/state,4,24.7
2026-04-21T22:29:34,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:29:34,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:29:38,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:29:38,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:29:43,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
2026-04-21T22:29:43,iot/mq/sensor/gas_sensor/state,4,0.55
2026-04-21T22:29:44,iot/dht11/debug,59,[0;36m[D][dht:048]: Temperature 24.7°C Humidity 37.0%[0m
2026-04-21T22:29:44,iot/dht11/debug,53,[0;36m[D][sensor:124]: 'Temperature' >> 24.7 °C[0m
2026-04-21T22:29:44,iot/dht11/sensor/temperature/state,4,24.7
2026-04-21T22:29:44,iot/dht11/debug,46,[0;36m[D][sensor:124]: 'Humidity' >> 37 %[0m
2026-04-21T22:29:44,iot/dht11/sensor/humidity/state,2,37
2026-04-21T22:29:48,iot/mq/debug,50,[0;36m[D][sensor:124]: 'Gas Sensor' >> 0.55 V[0m
