timestamp,hostname,cpu_percent,ram_percent,ram_used_mb,ram_available_mb,load_1,load_5,load_15,bytes_sent_total,bytes_recv_total,bytes_sent_diff,bytes_recv_diff,packets_sent_total,packets_recv_total,packets_sent_diff,packets_recv_diff
2026-04-22T14:11:38,IoT-Monitoring-PI,50.0,50.1,1945.56,2020.41,0.0874,0.1924,0.1265,7688468,336049127,0,0,87265,6637048,0,0
2026-04-22T14:11:39,IoT-Monitoring-PI,0.3,50.1,1946.5,2019.42,0.0874,0.1924,0.1265,7691078,336055911,2610,6784,87294,6637142,29,94
2026-04-22T14:11:40,IoT-Monitoring-PI,0.3,50.1,1946.5,2019.42,0.0874,0.1924,0.1265,7693778,336060747,2700,4836,87324,6637208,30,66
2026-04-22T14:11:41,IoT-Monitoring-PI,0.2,50.1,1944.91,2021.02,0.0801,0.189,0.1255,7693778,336060747,0,0,87324,6637208,0,0
2026-04-22T14:11:42,IoT-Monitoring-PI,0.5,50.1,1945.2,2020.72,0.0801,0.189,0.1255,7693778,336060793,0,46,87324,6637209,0,1
2026-04-22T14:11:43,IoT-Monitoring-PI,0.0,50.1,1945.2,2020.72,0.0801,0.189,0.1255,7693778,336065517,0,4724,87324,6637273,0,64
2026-04-22T14:11:44,IoT-Monitoring-PI,0.2,50.1,1944.86,2021.05,0.0801,0.189,0.1255,7693778,336070575,0,5058,87324,6637340,0,67
2026-04-22T14:11:45,IoT-Monitoring-PI,0.3,50.1,1944.53,2021.38,0.0801,0.189,0.1255,7693778,336076157,0,5582,87324,6637414,0,74
2026-04-22T14:11:46,IoT-Monitoring-PI,0.2,50.1,1945.33,2020.45,0.0732,0.1855,0.1245,7693778,336081075,0,4918,87324,6637479,0,65
2026-04-22T14:11:47,IoT-Monitoring-PI,0.3,50.2,1950.36,2015.47,0.0732,0.1855,0.1245,7693842,336086763,64,5688,87325,6637557,1,78
2026-04-22T14:11:48,IoT-Monitoring-PI,0.5,50.2,1949.09,2016.73,0.0732,0.1855,0.1245,7693842,336091521,0,4758,87325,6637625,0,68
2026-04-22T14:11:49,IoT-Monitoring-PI,0.3,50.2,1948.11,2017.72,0.0732,0.1855,0.1245,7693842,336094607,0,3086,87325,6637666,0,41
2026-04-22T14:11:50,IoT-Monitoring-PI,0.0,50.2,1947.19,2018.61,0.0732,0.1855,0.1245,7693842,336094679,0,72,87325,6637667,0,1
2026-04-22T14:11:51,IoT-Monitoring-PI,0.3,50.1,1946.53,2019.48,0.0669,0.1821,0.1235,7693842,336094752,0,73,87325,6637668,0,1
2026-04-22T14:11:52,IoT-Monitoring-PI,0.0,50.1,1946.02,2020.0,0.0669,0.1821,0.1235,7693842,336094752,0,0,87325,6637668,0,0
2026-04-22T14:11:53,IoT-Monitoring-PI,0.2,50.1,1945.27,2020.77,0.0669,0.1821,0.1235,7693842,336095319,0,567,87325,6637676,0,8
2026-04-22T14:11:54,IoT-Monitoring-PI,0.2,50.1,1945.02,2020.98,0.0669,0.1821,0.1235,7693842,336095319,0,0,87325,6637676,0,0
2026-04-22T14:11:55,IoT-Monitoring-PI,0.5,50.1,1945.55,2020.39,0.0669,0.1821,0.1235,7693842,336095667,0,348,87325,6637682,0,6
2026-04-22T14:11:56,IoT-Monitoring-PI,0.0,50.1,1945.47,2020.33,0.0615,0.1787,0.1226,7693842,336096153,0,486,87325,6637688,0,6
2026-04-22T14:11:57,IoT-Monitoring-PI,0.3,50.1,1946.61,2019.19,0.0615,0.1787,0.1226,7693906,336096429,64,276,87326,6637694,1,6
2026-04-22T14:11:58,IoT-Monitoring-PI,0.5,50.1,1946.3,2019.33,0.0615,0.1787,0.1226,7698846,336104905,4940,8476,87386,6637818,60,124
2026-04-22T14:11:59,IoT-Monitoring-PI,0.2,50.1,1945.75,2019.88,0.0615,0.1787,0.1226,7698846,336104905,0,0,87386,6637818,0,0
2026-04-22T14:12:00,IoT-Monitoring-PI,0.0,50.1,1944.81,2020.81,0.0615,0.1787,0.1226,7698846,336104905,0,0,87386,6637818,0,0
2026-04-22T14:12:01,IoT-Monitoring-PI,0.2,50.1,1946.53,2018.97,0.0562,0.1753,0.1216,7698846,336113243,0,8338,87386,6637941,0,123
2026-04-22T14:12:02,IoT-Monitoring-PI,0.3,50.1,1946.06,2019.62,0.0562,0.1753,0.1216,7698846,336113243,0,0,87386,6637941,0,0
2026-04-22T14:12:03,IoT-Monitoring-PI,0.2,50.1,1946.77,2018.89,0.0562,0.1753,0.1216,7698910,336113795,64,552,87387,6637951,1,10
2026-04-22T14:12:04,IoT-Monitoring-PI,0.5,50.1,1946.94,2018.83,0.0562,0.1753,0.1216,7698910,336113933,0,138,87387,6637954,0,3
2026-04-22T14:12:05,IoT-Monitoring-PI,0.5,50.1,1946.72,2019.05,0.0562,0.1753,0.1216,7698910,336114399,0,466,87387,6637958,0,4
2026-04-22T14:12:06,IoT-Monitoring-PI,0.0,50.1,1945.48,2020.25,0.0513,0.1724,0.1206,7698910,336114491,0,92,87387,6637960,0,2
2026-04-22T14:12:07,IoT-Monitoring-PI,0.2,50.1,1945.52,2020.22,0.0513,0.1724,0.1206,7698974,336114767,64,276,87388,6637966,1,6
2026-04-22T14:12:08,IoT-Monitoring-PI,0.5,50.1,1945.39,2020.33,0.0513,0.1724,0.1206,7698974,336115043,0,276,87388,6637970,0,4
2026-04-22T14:12:09,IoT-Monitoring-PI,0.0,50.1,1944.7,2021.02,0.0513,0.1724,0.1206,7698974,336115181,0,138,87388,6637973,0,3
2026-04-22T14:12:10,IoT-Monitoring-PI,0.2,50.1,1944.16,2021.56,0.0513,0.1724,0.1206,7698974,336115181,0,0,87388,6637973,0,0
2026-04-22T14:12:11,IoT-Monitoring-PI,0.2,50.1,1944.53,2021.12,0.0469,0.1694,0.1196,7698974,336115365,0,184,87388,6637977,0,4
2026-04-22T14:12:12,IoT-Monitoring-PI,0.2,50.1,1943.83,2021.83,0.0469,0.1694,0.1196,7698974,336115549,0,184,87388,6637981,0,4
2026-04-22T14:12:13,IoT-Monitoring-PI,0.2,50.1,1943.44,2022.22,0.0469,0.1694,0.1196,7698974,336115825,0,276,87388,6637985,0,4
2026-04-22T14:12:14,IoT-Monitoring-PI,0.3,50.1,1943.75,2021.89,0.0469,0.1694,0.1196,7698974,336115825,0,0,87388,6637985,0,0
2026-04-22T14:12:15,IoT-Monitoring-PI,0.2,50.1,1943.2,2022.44,0.0469,0.1694,0.1196,7698974,336116291,0,466,87388,6637989,0,4
2026-04-22T14:12:16,IoT-Monitoring-PI,0.3,50.1,1942.98,2022.66,0.043,0.1665,0.1187,7698974,336116291,0,0,87388,6637989,0,0
2026-04-22T14:12:17,IoT-Monitoring-PI,0.5,50.1,1944.92,2020.81,0.043,0.1665,0.1187,7698974,336116567,0,276,87388,6637995,0,6
2026-04-22T14:12:18,IoT-Monitoring-PI,0.0,50.1,1945.11,2020.55,0.043,0.1665,0.1187,7699038,336117119,64,552,87389,6638005,1,10
2026-04-22T14:12:19,IoT-Monitoring-PI,0.2,50.1,1944.28,2021.38,0.043,0.1665,0.1187,7699038,336117303,0,184,87389,6638009,0,4
2026-04-22T14:12:20,IoT-Monitoring-PI,0.5,50.1,1944.05,2021.59,0.043,0.1665,0.1187,7699038,336117559,0,256,87389,6638014,0,5
2026-04-22T14:12:21,IoT-Monitoring-PI,0.0,50.1,1943.53,2022.11,0.0391,0.1636,0.1177,7699038,336117559,0,0,87389,6638014,0,0
2026-04-22T14:12:22,IoT-Monitoring-PI,0.5,50.1,1943.7,2021.89,0.0391,0.1636,0.1177,7699038,336117651,0,92,87389,6638016,0,2
2026-04-22T14:12:23,IoT-Monitoring-PI,0.0,50.1,1943.31,2022.28,0.0391,0.1636,0.1177,7699038,336117927,0,276,87389,6638020,0,4
2026-04-22T14:12:24,IoT-Monitoring-PI,0.2,50.0,1942.92,2023.0,0.0391,0.1636,0.1177,7699038,336117927,0,0,87389,6638020,0,0
2026-04-22T14:12:25,IoT-Monitoring-PI,0.2,50.0,1942.88,2023.05,0.0391,0.1636,0.1177,7699038,336118531,0,604,87389,6638027,0,7
2026-04-22T14:12:26,IoT-Monitoring-PI,0.5,50.0,1942.25,2023.67,0.0356,0.1606,0.1167,7699038,336118531,0,0,87389,6638027,0,0
2026-04-22T14:12:27,IoT-Monitoring-PI,0.5,50.0,1942.5,2023.06,0.0356,0.1606,0.1167,7699038,336118715,0,184,87389,6638031,0,4
2026-04-22T14:12:28,IoT-Monitoring-PI,0.3,50.1,1944.27,2021.17,0.0356,0.1606,0.1167,7704042,336127651,5004,8936,87450,6638165,61,134
2026-04-22T14:12:29,IoT-Monitoring-PI,0.2,50.1,1944.16,2021.56,0.0356,0.1606,0.1167,7704042,336127651,0,0,87450,6638165,0,0
2026-04-22T14:12:30,IoT-Monitoring-PI,0.0,50.1,1943.48,2022.22,0.0356,0.1606,0.1167,7704042,336127651,0,0,87450,6638165,0,0
2026-04-22T14:12:31,IoT-Monitoring-PI,0.5,50.1,1943.25,2022.34,0.0327,0.1577,0.1157,7704042,336135851,0,8200,87450,6638285,0,120
2026-04-22T14:12:32,IoT-Monitoring-PI,0.3,50.0,1942.72,2022.88,0.0327,0.1577,0.1157,7704042,336135851,0,0,87450,6638285,0,0
2026-04-22T14:12:33,IoT-Monitoring-PI,0.2,50.0,1942.34,2023.2,0.0327,0.1577,0.1157,7704042,336136265,0,414,87450,6638292,0,7
2026-04-22T14:12:34,IoT-Monitoring-PI,0.0,50.0,1942.14,2023.41,0.0327,0.1577,0.1157,7704042,336136265,0,0,87450,6638292,0,0
2026-04-22T14:12:35,IoT-Monitoring-PI,0.5,50.1,1944.73,2020.81,0.0327,0.1577,0.1157,7704042,336136915,0,650,87450,6638300,0,8
