ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776833022.757382,CWD5GQ1FcwFyOxW8Rb,192.168.8.123,38859,192.168.8.1,53,udp,dns,0.000592,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833022.758008,Cu0l4p39dFIowEx1Lj,192.168.8.123,59461,192.168.8.1,53,udp,dns,0.000301,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833022.758475,CLXh9YxkOH3LX0eif,192.168.8.123,41290,192.168.8.1,53,udp,dns,0.000593,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833022.759104,C6Ksok4OHEMFwtYWI4,192.168.8.123,46837,192.168.8.1,53,udp,dns,0.000296,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833022.759626,Cn28fD1dVyyLr4j777,192.168.8.123,42451,192.168.8.1,53,udp,dns,0.000711,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833022.760386,CJzTbn2HrnCpNbUWE5,192.168.8.123,33777,192.168.8.1,53,udp,dns,0.000307,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833022.760840,CIIYw922f3hA5XwsC6,192.168.8.123,50748,192.168.8.1,53,udp,dns,0.000662,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833022.761549,CC6WMtwZZmgwvg5vh,192.168.8.123,56867,192.168.8.1,53,udp,dns,0.000310,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833022.762016,CaVYnm1KfFsumiwbLl,192.168.8.123,49142,192.168.8.1,53,udp,dns,0.000596,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833022.762647,Ce9ETrEPKs7u1SZP5,192.168.8.123,56797,192.168.8.1,53,udp,dns,0.000298,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
