ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776832269.611319,CFZNJk2EVf6Swa3wj8,192.168.8.236,33472,192.168.8.1,53,udp,dns,0.000202,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832296.751336,CnLrXx2pFy2v9jbgM6,192.168.8.123,42317,192.168.8.1,53,udp,dns,0.000995,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.752373,CMC23M3TrzAFwgc39k,192.168.8.123,33603,192.168.8.1,53,udp,dns,0.000312,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832296.752839,CsvDsR2D0QOcAxlk22,192.168.8.123,49149,192.168.8.1,53,udp,dns,0.000684,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.753555,CpUEcM1KioKulBGdCe,192.168.8.123,60999,192.168.8.1,53,udp,dns,0.000320,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832296.754006,ChYU5u4sx6hCq23Rx8,192.168.8.123,39187,192.168.8.1,53,udp,dns,0.000589,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.754629,CGY5Zt186t1kNIJHha,192.168.8.123,53312,192.168.8.1,53,udp,dns,0.000375,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832296.755171,CIhzIiBRJS61UGhDb,192.168.8.123,37206,192.168.8.1,53,udp,dns,0.000676,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.755881,ChuGpP2tPiZN0ZnKm,192.168.8.123,50568,192.168.8.1,53,udp,dns,0.000356,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832296.756383,CkCqR14BJNW8elYERb,192.168.8.123,58679,192.168.8.1,53,udp,dns,0.000745,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.757177,CZcIOH1VbECBOZiJC8,192.168.8.123,34713,192.168.8.1,53,udp,dns,0.000351,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832296.757671,CXGjcL1FMXSFxWQll6,192.168.8.123,43633,192.168.8.1,53,udp,dns,0.000610,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.758320,C4m7A51W4fxZ68Vnkc,192.168.8.123,42068,192.168.8.1,53,udp,dns,0.000299,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832296.758779,CBffIz27c2V4rFHq3,192.168.8.123,34179,192.168.8.1,53,udp,dns,0.000587,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.759399,CaJY9Z1ngogp8M1Iw7,192.168.8.123,38371,192.168.8.1,53,udp,dns,0.000300,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832296.759850,Cy4d7240ycO8gxWpdl,192.168.8.123,49275,192.168.8.1,53,udp,dns,0.000606,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.760505,CxXu6c2C8pU6nDTPOk,192.168.8.123,35528,192.168.8.1,53,udp,dns,0.000305,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832296.760938,Ce7fko1zgZn8KxbBZ2,192.168.8.123,44641,192.168.8.1,53,udp,dns,0.000587,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.761557,CFO6TQ3fSDAAEt4DP2,192.168.8.123,55860,192.168.8.1,53,udp,dns,0.000373,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832296.762086,Cg6jl31olLsqpn8UQ3,192.168.8.123,58852,192.168.8.1,53,udp,dns,0.000678,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832296.762801,CxPR7s2ixhiKlB6PBe,192.168.8.123,35117,192.168.8.1,53,udp,dns,0.000357,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832299.846491,Co3wg84xzD5Wdp4LEl,192.168.8.236,56623,192.168.8.1,53,udp,dns,0.001023,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.847693,CbuFsK15IvLVHC1bPg,192.168.8.236,53338,192.168.8.1,53,udp,dns,0.000217,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832299.848486,CQrNdW1E4C0niUNG8a,192.168.8.236,36935,192.168.8.1,53,udp,dns,0.000599,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.849255,CLSzXd3h4i3ZPZNr85,192.168.8.236,55574,192.168.8.1,53,udp,dns,0.000224,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832299.850161,C4uIcq4EzFd7cbMVcl,192.168.8.236,42663,192.168.8.1,53,udp,dns,0.000546,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.850878,CiEvBXvQvCbu632N6,192.168.8.236,50978,192.168.8.1,53,udp,dns,0.000210,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832299.851645,CMFWbx4Cw5ZOQ270S8,192.168.8.236,58022,192.168.8.1,53,udp,dns,0.000637,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.852461,CbRAqL6YHbCFF6gy6,192.168.8.236,41001,192.168.8.1,53,udp,dns,0.000229,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832299.853230,CT6Cft4vA1UfBaPXr1,192.168.8.236,43069,192.168.8.1,53,udp,dns,0.000652,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.854056,CCxdZu1c0NtY9VMXsf,192.168.8.236,52849,192.168.8.1,53,udp,dns,0.000222,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832299.854824,CcsVVACHl2xR8Aeq9,192.168.8.236,45844,192.168.8.1,53,udp,dns,0.000641,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.855641,CnIRHmYPXUBNNhfZ5,192.168.8.236,36021,192.168.8.1,53,udp,dns,0.000276,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832299.856457,CVKczX8IpJdrQOVUk,192.168.8.236,33445,192.168.8.1,53,udp,dns,0.000620,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.857250,CsgVmt2U486Rj8InSc,192.168.8.236,46266,192.168.8.1,53,udp,dns,0.000276,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832299.858065,CPMEf1X02ZSWcVIcf,192.168.8.236,35854,192.168.8.1,53,udp,dns,0.000618,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.858817,CQHkAZ1w5MVewtC9M1,192.168.8.236,39909,192.168.8.1,53,udp,dns,0.000249,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832299.859610,CFlNIe14hPG5ATosJd,192.168.8.236,58839,192.168.8.1,53,udp,dns,0.000567,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.860347,Cqbnju2w4OSYfrpvde,192.168.8.236,45019,192.168.8.1,53,udp,dns,0.000267,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832299.861147,CG15hr33HDtF4Owxoe,192.168.8.236,46278,192.168.8.1,53,udp,dns,0.000743,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776832299.862029,CoW3k94nUFW2k9hiyi,192.168.8.236,50226,192.168.8.1,53,udp,dns,0.000208,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776832269.950748,CDF5LE2cmxaOj4vFel,192.168.8.140,54928,239.255.255.250,1900,udp,-,6.020843,411,0,S0,T,T,0,D,3,495,0,0,-,17
1776832327.001359,Cah5Zd2hPKEiqL0reh,192.168.8.123,45677,192.168.8.1,53,udp,dns,0.001061,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832327.002464,CrFxrz1Yln6VvseRX7,192.168.8.123,50075,192.168.8.1,53,udp,dns,0.000325,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832327.002950,CPelyw3XQYdMrPALNk,192.168.8.123,48626,192.168.8.1,53,udp,dns,0.000624,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832327.003607,CgX41o2ekk5NByRy8,192.168.8.123,40648,192.168.8.1,53,udp,dns,0.000348,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832327.004069,C0zcLZ3DWsECfc0w3l,192.168.8.123,58506,192.168.8.1,53,udp,dns,0.000596,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832327.004696,CCVibr2PNcUoDDL9k7,192.168.8.123,59574,192.168.8.1,53,udp,dns,0.000295,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832327.005125,Cx3MhG1uz6YPEJ6Ii,192.168.8.123,46485,192.168.8.1,53,udp,dns,0.000589,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832327.005748,CoPPWS1AnmMx22SZB9,192.168.8.123,38964,192.168.8.1,53,udp,dns,0.000344,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832327.006236,CMSYyA4zBc76n2atf,192.168.8.123,33387,192.168.8.1,53,udp,dns,0.000586,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832327.006854,CEaAfi1FNCNdyo4RDb,192.168.8.123,33925,192.168.8.1,53,udp,dns,0.000341,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832327.007306,C0Zj522IBHzF2Y3n3h,192.168.8.123,40815,192.168.8.1,53,udp,dns,0.000591,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832327.007928,CJAEsN1h57n1lAS91e,192.168.8.123,49567,192.168.8.1,53,udp,dns,0.000291,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832327.008349,C0r0Pw1uV5Wnm94MJ,192.168.8.123,36632,192.168.8.1,53,udp,dns,0.000662,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832327.009040,CQLb0a1Hx3v3CuNtzl,192.168.8.123,53070,192.168.8.1,53,udp,dns,0.000356,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832327.009525,CX3GiTMQgjseJ6wni,192.168.8.123,46453,192.168.8.1,53,udp,dns,0.000664,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776832327.010220,CH0diE2SN86F1JLoug,192.168.8.123,40230,192.168.8.1,53,udp,dns,0.000293,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776832327.010637,CppZcP1dzni75m5RGd,192.168.8.123,34298,192.168.8.1,53,udp,dns,0.000577,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
