ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776840769.121645,CP0HpH3t9XiiFjRvk,192.168.8.123,51525,192.168.8.1,53,udp,dns,0.001193,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.122892,CHNGVM1muD5Vdm2kc,192.168.8.123,57403,192.168.8.1,53,udp,dns,0.000381,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840769.123588,CF9AEB4txHfpU7jL6j,192.168.8.123,40106,192.168.8.1,53,udp,dns,0.000736,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.124356,CqlY1ieZCWDXKG4h1,192.168.8.123,36683,192.168.8.1,53,udp,dns,0.000371,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840769.124970,CSzf6IcFMvIFY9HRa,192.168.8.123,57459,192.168.8.1,53,udp,dns,0.000595,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.125595,CQdqCz3wOXjo7EkN44,192.168.8.123,49295,192.168.8.1,53,udp,dns,0.000356,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840769.127403,C0HrCS1y3XlJEXk4He,192.168.8.123,52413,192.168.8.1,53,udp,dns,0.000810,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.128322,C1stcz1V87LabGzE3e,192.168.8.123,35224,192.168.8.1,53,udp,dns,0.000357,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840769.129024,CA8Jpc3U9PXwMowtXc,192.168.8.123,59301,192.168.8.1,53,udp,dns,0.000744,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.129844,CZheXg3xM2MqLwAzqa,192.168.8.123,37082,192.168.8.1,53,udp,dns,0.000397,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840769.130546,CqgGMTQ2Z1tRzHMI1,192.168.8.123,53521,192.168.8.1,53,udp,dns,0.000667,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.131249,C5pAYLoX6tf2ACuU3,192.168.8.123,44929,192.168.8.1,53,udp,dns,0.000361,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840769.131909,CLPEB44HUKkKM98B5f,192.168.8.123,52202,192.168.8.1,53,udp,dns,0.000624,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.132583,C2N7mw2exPXlEKZff1,192.168.8.123,36458,192.168.8.1,53,udp,dns,0.000354,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840769.133176,CUcVeK1zzUWShKZ3qf,192.168.8.123,34129,192.168.8.1,53,udp,dns,0.000702,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.133924,CocXPp4ccWsgCxZPBj,192.168.8.123,53897,192.168.8.1,53,udp,dns,0.000352,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840769.134508,Chi0fDM3h5vZW8HV4,192.168.8.123,58577,192.168.8.1,53,udp,dns,0.000722,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.135280,Cwo8661U0gXWxszW11,192.168.8.123,49176,192.168.8.1,53,udp,dns,0.000369,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840769.135930,CCKAlr4v8gnLZA04Gc,192.168.8.123,39889,192.168.8.1,53,udp,dns,0.000694,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840769.136674,Ccj5Pp1XT9hrwamKr2,192.168.8.123,49508,192.168.8.1,53,udp,dns,0.000303,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840772.567707,CMDjy63Gtp3sFWf1W1,192.168.8.236,55268,192.168.8.1,53,udp,dns,0.001011,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.568908,CfLkka4mkFxDSjo8G5,192.168.8.236,33667,192.168.8.1,53,udp,dns,0.000251,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840772.569754,CTEMMBlutdaYTgoAc,192.168.8.236,33040,192.168.8.1,53,udp,dns,0.000624,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.570555,CU4Mms2GDMR85IiEEa,192.168.8.236,34575,192.168.8.1,53,udp,dns,0.000270,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840772.571403,CefNsv1b2V3m8vX6V6,192.168.8.236,57191,192.168.8.1,53,udp,dns,0.000626,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.572199,COv5Jc1E00cUHybIl9,192.168.8.236,34627,192.168.8.1,53,udp,dns,0.000269,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840772.573008,CRYtE44hKzFDMz90h2,192.168.8.236,41687,192.168.8.1,53,udp,dns,0.000635,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.573816,CTjiSnpfoOZhp43l,192.168.8.236,36952,192.168.8.1,53,udp,dns,0.000262,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840772.574636,C56QEF18Ctn1PkxfRg,192.168.8.236,46231,192.168.8.1,53,udp,dns,0.000830,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.575636,CmI8ix4f6gS5X3DVs2,192.168.8.236,58723,192.168.8.1,53,udp,dns,0.000330,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840772.576581,CNwogc3iCHJla9HB8g,192.168.8.236,42332,192.168.8.1,53,udp,dns,0.000682,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.577432,Cl3WKcWWJr1qOW4h1,192.168.8.236,33821,192.168.8.1,53,udp,dns,0.000292,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840772.578333,CIwlWP2nf4R1UC67N9,192.168.8.236,44071,192.168.8.1,53,udp,dns,0.001542,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.580031,C5F1sBfDooSvSwAz3,192.168.8.236,58288,192.168.8.1,53,udp,dns,0.002005,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840772.582589,Cwkd0i3NKVPn2751p7,192.168.8.236,39200,192.168.8.1,53,udp,dns,0.000902,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.583662,CJjdXp4gsmDyOCa258,192.168.8.236,43883,192.168.8.1,53,udp,dns,0.000280,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840772.584532,CGdnN33EOEPSoqbHI4,192.168.8.236,38983,192.168.8.1,53,udp,dns,0.000698,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.585404,CmOBYn1j1Sgqk6Q5Ui,192.168.8.236,60431,192.168.8.1,53,udp,dns,0.000301,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840772.586253,C9PqCH3ed840gB8thg,192.168.8.236,39596,192.168.8.1,53,udp,dns,0.000650,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776840772.587078,Ck2e6K2pE5U6Ls6Jua,192.168.8.236,55757,192.168.8.1,53,udp,dns,0.000250,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776840799.371467,Clk5pv24T93ad9XkP5,192.168.8.123,53550,192.168.8.1,53,udp,dns,0.001182,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776840799.372686,CYtpj228ZjUereoNil,192.168.8.123,58441,192.168.8.1,53,udp,dns,0.000405,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776840799.373229,Cq9w8y38vpyJtqmO3k,192.168.8.123,37921,192.168.8.1,53,udp,dns,0.000683,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
